TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,ans,bll,lf
Punishment,MostlyPunishment,f,1043,6,38,26,,0.25,0.1
Punishment,MostlyPunishment,f,1043,7,39,26,,0.25,0.1
Reward,MostlyReward,j,1035,0,40,26,,0.25,0.1
Neutral,MostlyReward,f,1043,1,41,26,,0.25,0.1
Reward,MostlyReward,f,1042,2,42,26,,0.25,0.1
Reward,MostlyReward,f,1041,3,43,26,,0.25,0.1
Reward,MostlyReward,f,1041,4,44,26,,0.25,0.1
Reward,MostlyReward,j,1034,5,45,26,,0.25,0.1
Neutral,MostlyReward,f,1040,6,46,26,,0.25,0.1
Reward,MostlyReward,j,1034,7,47,26,,0.25,0.1
Punishment,MostlyPunishment,j,1034,0,48,26,,0.25,0.1
Punishment,MostlyPunishment,f,1040,1,49,26,,0.25,0.1
Reward,MostlyPunishment,f,1040,2,50,26,,0.25,0.1
Punishment,MostlyPunishment,j,1034,3,51,26,,0.25,0.1
Reward,MostlyPunishment,f,1039,4,52,26,,0.25,0.1
Punishment,MostlyPunishment,j,1034,5,53,26,,0.25,0.1
Punishment,MostlyPunishment,f,1039,6,54,26,,0.25,0.1
Punishment,MostlyPunishment,j,1034,7,55,26,,0.25,0.1
Reward,MostlyReward,j,1034,0,56,26,,0.25,0.1
Reward,MostlyReward,j,1034,1,57,26,,0.25,0.1
Punishment,MostlyReward,j,1034,2,58,26,,0.25,0.1
Reward,MostlyReward,j,1034,3,59,26,,0.25,0.1
Punishment,MostlyReward,j,1033,4,60,26,,0.25,0.1
Reward,MostlyReward,j,1033,5,61,26,,0.25,0.1
Reward,MostlyReward,f,1039,6,62,26,,0.25,0.1
Reward,MostlyReward,j,1033,7,63,26,,0.25,0.1
Reward,MostlyReward,j,1006,0,0,27,,0.25,0.1
Reward,MostlyReward,j,1098,1,1,27,,0.25,0.1
Punishment,MostlyReward,j,1057,2,2,27,,0.25,0.1
Reward,MostlyReward,j,1089,3,3,27,,0.25,0.1
Reward,MostlyReward,j,1049,4,4,27,,0.25,0.1
Reward,MostlyReward,j,1080,5,5,27,,0.25,0.1
Neutral,MostlyReward,j,1072,6,6,27,,0.25,0.1
Reward,MostlyReward,j,1044,7,7,27,,0.25,0.1
Reward,MostlyPunishment,j,1042,0,8,27,,0.25,0.1
Punishment,MostlyPunishment,j,1041,1,9,27,,0.25,0.1
Punishment,MostlyPunishment,j,1070,2,10,27,,0.25,0.1
Punishment,MostlyPunishment,j,1040,3,11,27,,0.25,0.1
Neutral,MostlyPunishment,j,1039,4,12,27,,0.25,0.1
Punishment,MostlyPunishment,j,1039,5,13,27,,0.25,0.1
Punishment,MostlyPunishment,j,1038,6,14,27,,0.25,0.1
Punishment,MostlyPunishment,j,1068,7,15,27,,0.25,0.1
Punishment,MostlyPunishment,j,1063,0,16,27,,0.25,0.1
Punishment,MostlyPunishment,j,1060,1,17,27,,0.25,0.1
Punishment,MostlyPunishment,j,1057,2,18,27,,0.25,0.1
Neutral,MostlyPunishment,j,1038,3,19,27,,0.25,0.1
Punishment,MostlyPunishment,j,1056,4,20,27,,0.25,0.1
Neutral,MostlyPunishment,j,1037,5,21,27,,0.25,0.1
Punishment,MostlyPunishment,j,1054,6,22,27,,0.25,0.1
Punishment,MostlyPunishment,j,1037,7,23,27,,0.25,0.1
Reward,MostlyReward,j,1053,0,24,27,,0.25,0.1
Reward,MostlyReward,j,1051,1,25,27,,0.25,0.1
Punishment,MostlyReward,j,1036,2,26,27,,0.25,0.1
Reward,MostlyReward,j,1050,3,27,27,,0.25,0.1
Punishment,MostlyReward,j,1049,4,28,27,,0.25,0.1
Reward,MostlyReward,j,1048,5,29,27,,0.25,0.1
Reward,MostlyReward,j,1036,6,30,27,,0.25,0.1
Reward,MostlyReward,j,1035,7,31,27,,0.25,0.1
Punishment,MostlyPunishment,j,1035,0,32,27,,0.25,0.1
Punishment,MostlyPunishment,j,1048,1,33,27,,0.25,0.1
Reward,MostlyPunishment,j,1035,2,34,27,,0.25,0.1
Punishment,MostlyPunishment,j,1047,3,35,27,,0.25,0.1
Reward,MostlyPunishment,j,1035,4,36,27,,0.25,0.1
Punishment,MostlyPunishment,j,1035,5,37,27,,0.25,0.1
Punishment,MostlyPunishment,j,1034,6,38,27,,0.25,0.1
Punishment,MostlyPunishment,j,1034,7,39,27,,0.25,0.1
Reward,MostlyReward,j,1034,0,40,27,,0.25,0.1
Neutral,MostlyReward,j,1034,1,41,27,,0.25,0.1
Reward,MostlyReward,j,1047,2,42,27,,0.25,0.1
Reward,MostlyReward,j,1046,3,43,27,,0.25,0.1
Reward,MostlyReward,j,1034,4,44,27,,0.25,0.1
Reward,MostlyReward,j,1034,5,45,27,,0.25,0.1
Neutral,MostlyReward,j,1046,6,46,27,,0.25,0.1
Reward,MostlyReward,j,1034,7,47,27,,0.25,0.1
Punishment,MostlyPunishment,j,1045,0,48,27,,0.25,0.1
Punishment,MostlyPunishment,j,1045,1,49,27,,0.25,0.1
Reward,MostlyPunishment,j,1034,2,50,27,,0.25,0.1
Punishment,MostlyPunishment,j,1033,3,51,27,,0.25,0.1
Reward,MostlyPunishment,j,1033,4,52,27,,0.25,0.1
Punishment,MostlyPunishment,j,1033,5,53,27,,0.25,0.1
Punishment,MostlyPunishment,j,1044,6,54,27,,0.25,0.1
Punishment,MostlyPunishment,j,1044,7,55,27,,0.25,0.1
Reward,MostlyReward,j,1033,0,56,27,,0.25,0.1
Reward,MostlyReward,j,1044,1,57,27,,0.25,0.1
Punishment,MostlyReward,j,1043,2,58,27,,0.25,0.1
Reward,MostlyReward,j,1043,3,59,27,,0.25,0.1
Punishment,MostlyReward,j,1033,4,60,27,,0.25,0.1
Reward,MostlyReward,j,1033,5,61,27,,0.25,0.1
Reward,MostlyReward,j,1042,6,62,27,,0.25,0.1
Reward,MostlyReward,j,1042,7,63,27,,0.25,0.1
Reward,MostlyReward,f,975,0,0,28,,0.25,0.1
Reward,MostlyReward,f,1057,1,1,28,,0.25,0.1
Punishment,MostlyReward,f,1190,2,2,28,,0.25,0.1
Reward,MostlyReward,f,1118,3,3,28,,0.25,0.1
Reward,MostlyReward,f,1093,4,4,28,,0.25,0.1
Reward,MostlyReward,f,1080,5,5,28,,0.25,0.1
Neutral,MostlyReward,f,1072,6,6,28,,0.25,0.1
Reward,MostlyReward,f,1044,7,7,28,,0.25,0.1
Reward,MostlyPunishment,f,1042,0,8,28,,0.25,0.1
Punishment,MostlyPunishment,f,1069,1,9,28,,0.25,0.1
Punishment,MostlyPunishment,f,1040,2,10,28,,0.25,0.1
Punishment,MostlyPunishment,f,1065,3,11,28,,0.25,0.1
Neutral,MostlyPunishment,f,1061,4,12,28,,0.25,0.1
Punishment,MostlyPunishment,f,1058,5,13,28,,0.25,0.1
Punishment,MostlyPunishment,f,1056,6,14,28,,0.25,0.1
Punishment,MostlyPunishment,f,1054,7,15,28,,0.25,0.1
Punishment,MostlyPunishment,f,1052,0,16,28,,0.25,0.1
Punishment,MostlyPunishment,f,1051,1,17,28,,0.25,0.1
Punishment,MostlyPunishment,f,1039,2,18,28,,0.25,0.1
Neutral,MostlyPunishment,f,1038,3,19,28,,0.25,0.1
Punishment,MostlyPunishment,f,1050,4,20,28,,0.25,0.1
Neutral,MostlyPunishment,f,1049,5,21,28,,0.25,0.1
Punishment,MostlyPunishment,f,1048,6,22,28,,0.25,0.1
Punishment,MostlyPunishment,f,1047,7,23,28,,0.25,0.1
Reward,MostlyReward,f,1046,0,24,28,,0.25,0.1
Reward,MostlyReward,f,1046,1,25,28,,0.25,0.1
Punishment,MostlyReward,f,1037,2,26,28,,0.25,0.1
Reward,MostlyReward,f,1045,3,27,28,,0.25,0.1
Punishment,MostlyReward,f,1036,4,28,28,,0.25,0.1
Reward,MostlyReward,f,1045,5,29,28,,0.25,0.1
Reward,MostlyReward,f,1036,6,30,28,,0.25,0.1
Reward,MostlyReward,f,1036,7,31,28,,0.25,0.1
Punishment,MostlyPunishment,f,1044,0,32,28,,0.25,0.1
Punishment,MostlyPunishment,f,1044,1,33,28,,0.25,0.1
Reward,MostlyPunishment,f,1035,2,34,28,,0.25,0.1
Punishment,MostlyPunishment,f,1035,3,35,28,,0.25,0.1
Reward,MostlyPunishment,f,1035,4,36,28,,0.25,0.1
Punishment,MostlyPunishment,f,1035,5,37,28,,0.25,0.1
Punishment,MostlyPunishment,f,1035,6,38,28,,0.25,0.1
Punishment,MostlyPunishment,f,1035,7,39,28,,0.25,0.1
Reward,MostlyReward,f,1035,0,40,28,,0.25,0.1
Neutral,MostlyReward,f,1034,1,41,28,,0.25,0.1
Reward,MostlyReward,f,1034,2,42,28,,0.25,0.1
Reward,MostlyReward,f,1044,3,43,28,,0.25,0.1
Reward,MostlyReward,f,1044,4,44,28,,0.25,0.1
Reward,MostlyReward,f,1043,5,45,28,,0.25,0.1
Neutral,MostlyReward,f,1034,6,46,28,,0.25,0.1
Reward,MostlyReward,f,1034,7,47,28,,0.25,0.1
Punishment,MostlyPunishment,f,1034,0,48,28,,0.25,0.1
Punishment,MostlyPunishment,f,1034,1,49,28,,0.25,0.1
Reward,MostlyPunishment,f,1034,2,50,28,,0.25,0.1
Punishment,MostlyPunishment,f,1043,3,51,28,,0.25,0.1
Reward,MostlyPunishment,f,1034,4,52,28,,0.25,0.1
Punishment,MostlyPunishment,f,1043,5,53,28,,0.25,0.1
Punishment,MostlyPunishment,f,1033,6,54,28,,0.25,0.1
Punishment,MostlyPunishment,f,1043,7,55,28,,0.25,0.1
Reward,MostlyReward,f,1042,0,56,28,,0.25,0.1
Reward,MostlyReward,f,1033,1,57,28,,0.25,0.1
Punishment,MostlyReward,f,1042,2,58,28,,0.25,0.1
Reward,MostlyReward,f,1042,3,59,28,,0.25,0.1
Punishment,MostlyReward,f,1041,4,60,28,,0.25,0.1
Reward,MostlyReward,f,1033,5,61,28,,0.25,0.1
Reward,MostlyReward,f,1033,6,62,28,,0.25,0.1
Reward,MostlyReward,f,1041,7,63,28,,0.25,0.1
Reward,MostlyReward,f,975,0,0,29,,0.25,0.1
Reward,MostlyReward,f,1057,1,1,29,,0.25,0.1
Punishment,MostlyReward,j,1190,2,2,29,,0.25,0.1
Reward,MostlyReward,j,1118,3,3,29,,0.25,0.1
Reward,MostlyReward,j,1077,4,4,29,,0.25,0.1
Reward,MostlyReward,j,1063,5,5,29,,0.25,0.1
Neutral,MostlyReward,j,1056,6,6,29,,0.25,0.1
Reward,MostlyReward,j,1054,7,7,29,,0.25,0.1
Reward,MostlyPunishment,j,1050,0,8,29,,0.25,0.1
Punishment,MostlyPunishment,f,1045,1,9,29,,0.25,0.1
Punishment,MostlyPunishment,f,1044,2,10,29,,0.25,0.1
Punishment,MostlyPunishment,j,1049,3,11,29,,0.25,0.1
Neutral,MostlyPunishment,f,1042,4,12,29,,0.25,0.1
Punishment,MostlyPunishment,f,1042,5,13,29,,0.25,0.1
Punishment,MostlyPunishment,j,1048,6,14,29,,0.25,0.1
Punishment,MostlyPunishment,j,1048,7,15,29,,0.25,0.1
Punishment,MostlyPunishment,j,1047,0,16,29,,0.25,0.1
Punishment,MostlyPunishment,f,1040,1,17,29,,0.25,0.1
Punishment,MostlyPunishment,j,1046,2,18,29,,0.25,0.1
Neutral,MostlyPunishment,j,1045,3,19,29,,0.25,0.1
Punishment,MostlyPunishment,j,1045,4,20,29,,0.25,0.1
Neutral,MostlyPunishment,f,1039,5,21,29,,0.25,0.1
Punishment,MostlyPunishment,j,1044,6,22,29,,0.25,0.1
Punishment,MostlyPunishment,j,1044,7,23,29,,0.25,0.1
Reward,MostlyReward,j,1043,0,24,29,,0.25,0.1
Reward,MostlyReward,f,1038,1,25,29,,0.25,0.1
Punishment,MostlyReward,j,1043,2,26,29,,0.25,0.1
Reward,MostlyReward,f,1037,3,27,29,,0.25,0.1
Punishment,MostlyReward,f,1037,4,28,29,,0.25,0.1
Reward,MostlyReward,j,1042,5,29,29,,0.25,0.1
Reward,MostlyReward,f,1037,6,30,29,,0.25,0.1
Reward,MostlyReward,f,1036,7,31,29,,0.25,0.1
Punishment,MostlyPunishment,f,1036,0,32,29,,0.25,0.1
Punishment,MostlyPunishment,f,1036,1,33,29,,0.25,0.1
Reward,MostlyPunishment,j,1042,2,34,29,,0.25,0.1
Punishment,MostlyPunishment,f,1036,3,35,29,,0.25,0.1
Reward,MostlyPunishment,j,1041,4,36,29,,0.25,0.1
Punishment,MostlyPunishment,f,1035,5,37,29,,0.25,0.1
Punishment,MostlyPunishment,j,1041,6,38,29,,0.25,0.1
Punishment,MostlyPunishment,f,1035,7,39,29,,0.25,0.1
Reward,MostlyReward,j,1040,0,40,29,,0.25,0.1
Neutral,MostlyReward,f,1035,1,41,29,,0.25,0.1
Reward,MostlyReward,j,1040,2,42,29,,0.25,0.1
Reward,MostlyReward,j,1039,3,43,29,,0.25,0.1
Reward,MostlyReward,f,1035,4,44,29,,0.25,0.1
Reward,MostlyReward,j,1039,5,45,29,,0.25,0.1
Neutral,MostlyReward,f,1035,6,46,29,,0.25,0.1
Reward,MostlyReward,j,1039,7,47,29,,0.25,0.1
Punishment,MostlyPunishment,f,1035,0,48,29,,0.25,0.1
Punishment,MostlyPunishment,j,1038,1,49,29,,0.25,0.1
Reward,MostlyPunishment,f,1034,2,50,29,,0.25,0.1
Punishment,MostlyPunishment,f,1034,3,51,29,,0.25,0.1
Reward,MostlyPunishment,f,1034,4,52,29,,0.25,0.1
Punishment,MostlyPunishment,f,1034,5,53,29,,0.25,0.1
Punishment,MostlyPunishment,j,1038,6,54,29,,0.25,0.1
Punishment,MostlyPunishment,j,1038,7,55,29,,0.25,0.1
Reward,MostlyReward,f,1034,0,56,29,,0.25,0.1
Reward,MostlyReward,j,1038,1,57,29,,0.25,0.1
Punishment,MostlyReward,f,1034,2,58,29,,0.25,0.1
Reward,MostlyReward,f,1034,3,59,29,,0.25,0.1
Punishment,MostlyReward,j,1038,4,60,29,,0.25,0.1
Reward,MostlyReward,f,1034,5,61,29,,0.25,0.1
Reward,MostlyReward,j,1038,6,62,29,,0.25,0.1
Reward,MostlyReward,f,1034,7,63,29,,0.25,0.1
Reward,MostlyReward,j,975,0,0,30,,0.25,0.1
Reward,MostlyReward,j,1057,1,1,30,,0.25,0.1
Punishment,MostlyReward,j,1050,2,2,30,,0.25,0.1
Reward,MostlyReward,j,1048,3,3,30,,0.25,0.1
Reward,MostlyReward,j,1045,4,4,30,,0.25,0.1
Reward,MostlyReward,j,1230,5,5,30,,0.25,0.1
Neutral,MostlyReward,j,1135,6,6,30,,0.25,0.1
Reward,MostlyReward,j,1102,7,7,30,,0.25,0.1
Reward,MostlyPunishment,j,1086,0,8,30,,0.25,0.1
Punishment,MostlyPunishment,j,1076,1,9,30,,0.25,0.1
Punishment,MostlyPunishment,j,1040,2,10,30,,0.25,0.1
Punishment,MostlyPunishment,j,1071,3,11,30,,0.25,0.1
Neutral,MostlyPunishment,j,1065,4,12,30,,0.25,0.1
Punishment,MostlyPunishment,j,1062,5,13,30,,0.25,0.1
Punishment,MostlyPunishment,j,1059,6,14,30,,0.25,0.1
Punishment,MostlyPunishment,j,1056,7,15,30,,0.25,0.1
Punishment,MostlyPunishment,j,1039,0,16,30,,0.25,0.1
Punishment,MostlyPunishment,j,1055,1,17,30,,0.25,0.1
Punishment,MostlyPunishment,j,1038,2,18,30,,0.25,0.1
Neutral,MostlyPunishment,j,1038,3,19,30,,0.25,0.1
Punishment,MostlyPunishment,j,1054,4,20,30,,0.25,0.1
Neutral,MostlyPunishment,j,1037,5,21,30,,0.25,0.1
Punishment,MostlyPunishment,j,1052,6,22,30,,0.25,0.1
Punishment,MostlyPunishment,j,1037,7,23,30,,0.25,0.1
Reward,MostlyReward,j,1037,0,24,30,,0.25,0.1
Reward,MostlyReward,j,1051,1,25,30,,0.25,0.1
Punishment,MostlyReward,j,1036,2,26,30,,0.25,0.1
Reward,MostlyReward,j,1036,3,27,30,,0.25,0.1
Punishment,MostlyReward,j,1036,4,28,30,,0.25,0.1
Reward,MostlyReward,j,1036,5,29,30,,0.25,0.1
Reward,MostlyReward,j,1035,6,30,30,,0.25,0.1
Reward,MostlyReward,j,1035,7,31,30,,0.25,0.1
Punishment,MostlyPunishment,j,1051,0,32,30,,0.25,0.1
Punishment,MostlyPunishment,j,1050,1,33,30,,0.25,0.1
Reward,MostlyPunishment,j,1035,2,34,30,,0.25,0.1
Punishment,MostlyPunishment,j,1049,3,35,30,,0.25,0.1
Reward,MostlyPunishment,j,1035,4,36,30,,0.25,0.1
Punishment,MostlyPunishment,j,1034,5,37,30,,0.25,0.1
Punishment,MostlyPunishment,j,1034,6,38,30,,0.25,0.1
Punishment,MostlyPunishment,j,1034,7,39,30,,0.25,0.1
Reward,MostlyReward,j,1049,0,40,30,,0.25,0.1
Neutral,MostlyReward,j,1034,1,41,30,,0.25,0.1
Reward,MostlyReward,j,1048,2,42,30,,0.25,0.1
Reward,MostlyReward,j,1047,3,43,30,,0.25,0.1
Reward,MostlyReward,j,1034,4,44,30,,0.25,0.1
Reward,MostlyReward,j,1046,5,45,30,,0.25,0.1
Neutral,MostlyReward,j,1046,6,46,30,,0.25,0.1
Reward,MostlyReward,j,1034,7,47,30,,0.25,0.1
Punishment,MostlyPunishment,j,1045,0,48,30,,0.25,0.1
Punishment,MostlyPunishment,j,1034,1,49,30,,0.25,0.1
Reward,MostlyPunishment,j,1034,2,50,30,,0.25,0.1
Punishment,MostlyPunishment,j,1033,3,51,30,,0.25,0.1
Reward,MostlyPunishment,j,1045,4,52,30,,0.25,0.1
Punishment,MostlyPunishment,j,1044,5,53,30,,0.25,0.1
Punishment,MostlyPunishment,j,1033,6,54,30,,0.25,0.1
Punishment,MostlyPunishment,j,1033,7,55,30,,0.25,0.1
Reward,MostlyReward,j,1033,0,56,30,,0.25,0.1
Reward,MostlyReward,j,1033,1,57,30,,0.25,0.1
Punishment,MostlyReward,j,1044,2,58,30,,0.25,0.1
Reward,MostlyReward,j,1033,3,59,30,,0.25,0.1
Punishment,MostlyReward,j,1044,4,60,30,,0.25,0.1
Reward,MostlyReward,j,1043,5,61,30,,0.25,0.1
Reward,MostlyReward,j,1033,6,62,30,,0.25,0.1
Reward,MostlyReward,j,1033,7,63,30,,0.25,0.1
Reward,MostlyReward,f,1006,0,0,31,,0.25,0.1
Reward,MostlyReward,f,1064,1,1,31,,0.25,0.1
Punishment,MostlyReward,f,1053,2,2,31,,0.25,0.1
Reward,MostlyReward,j,1118,3,3,31,,0.25,0.1
Reward,MostlyReward,j,1077,4,4,31,,0.25,0.1
Reward,MostlyReward,j,1063,5,5,31,,0.25,0.1
Neutral,MostlyReward,j,1056,6,6,31,,0.25,0.1
Reward,MostlyReward,j,1054,7,7,31,,0.25,0.1
Reward,MostlyPunishment,f,1046,0,8,31,,0.25,0.1
Punishment,MostlyPunishment,f,1044,1,9,31,,0.25,0.1
Punishment,MostlyPunishment,j,1052,2,10,31,,0.25,0.1
Punishment,MostlyPunishment,j,1050,3,11,31,,0.25,0.1
Neutral,MostlyPunishment,f,1042,4,12,31,,0.25,0.1
Punishment,MostlyPunishment,f,1041,5,13,31,,0.25,0.1
Punishment,MostlyPunishment,j,1050,6,14,31,,0.25,0.1
Punishment,MostlyPunishment,f,1040,7,15,31,,0.25,0.1
Punishment,MostlyPunishment,j,1049,0,16,31,,0.25,0.1
Punishment,MostlyPunishment,f,1039,1,17,31,,0.25,0.1
Punishment,MostlyPunishment,f,1039,2,18,31,,0.25,0.1
Neutral,MostlyPunishment,f,1038,3,19,31,,0.25,0.1
Punishment,MostlyPunishment,f,1038,4,20,31,,0.25,0.1
Neutral,MostlyPunishment,j,1049,5,21,31,,0.25,0.1
Punishment,MostlyPunishment,j,1048,6,22,31,,0.25,0.1
Punishment,MostlyPunishment,f,1037,7,23,31,,0.25,0.1
Reward,MostlyReward,f,1037,0,24,31,,0.25,0.1
Reward,MostlyReward,f,1037,1,25,31,,0.25,0.1
Punishment,MostlyReward,j,1048,2,26,31,,0.25,0.1
Reward,MostlyReward,f,1036,3,27,31,,0.25,0.1
Punishment,MostlyReward,f,1036,4,28,31,,0.25,0.1
Reward,MostlyReward,j,1047,5,29,31,,0.25,0.1
Reward,MostlyReward,f,1036,6,30,31,,0.25,0.1
Reward,MostlyReward,j,1046,7,31,31,,0.25,0.1
Punishment,MostlyPunishment,f,1035,0,32,31,,0.25,0.1
Punishment,MostlyPunishment,f,1035,1,33,31,,0.25,0.1
Reward,MostlyPunishment,f,1035,2,34,31,,0.25,0.1
Punishment,MostlyPunishment,f,1035,3,35,31,,0.25,0.1
Reward,MostlyPunishment,f,1035,4,36,31,,0.25,0.1
Punishment,MostlyPunishment,j,1045,5,37,31,,0.25,0.1
Punishment,MostlyPunishment,j,1044,6,38,31,,0.25,0.1
Punishment,MostlyPunishment,j,1044,7,39,31,,0.25,0.1
Reward,MostlyReward,f,1035,0,40,31,,0.25,0.1
Neutral,MostlyReward,f,1034,1,41,31,,0.25,0.1
Reward,MostlyReward,j,1044,2,42,31,,0.25,0.1
Reward,MostlyReward,j,1043,3,43,31,,0.25,0.1
Reward,MostlyReward,f,1034,4,44,31,,0.25,0.1
Reward,MostlyReward,f,1034,5,45,31,,0.25,0.1
Neutral,MostlyReward,j,1042,6,46,31,,0.25,0.1
Reward,MostlyReward,j,1042,7,47,31,,0.25,0.1
Punishment,MostlyPunishment,j,1041,0,48,31,,0.25,0.1
Punishment,MostlyPunishment,j,1041,1,49,31,,0.25,0.1
Reward,MostlyPunishment,j,1040,2,50,31,,0.25,0.1
Punishment,MostlyPunishment,f,1034,3,51,31,,0.25,0.1
Reward,MostlyPunishment,f,1034,4,52,31,,0.25,0.1
Punishment,MostlyPunishment,f,1034,5,53,31,,0.25,0.1
Punishment,MostlyPunishment,f,1034,6,54,31,,0.25,0.1
Punishment,MostlyPunishment,j,1040,7,55,31,,0.25,0.1
Reward,MostlyReward,j,1040,0,56,31,,0.25,0.1
Reward,MostlyReward,j,1039,1,57,31,,0.25,0.1
Punishment,MostlyReward,j,1039,2,58,31,,0.25,0.1
Reward,MostlyReward,f,1034,3,59,31,,0.25,0.1
Punishment,MostlyReward,j,1039,4,60,31,,0.25,0.1
Reward,MostlyReward,f,1033,5,61,31,,0.25,0.1
Reward,MostlyReward,j,1039,6,62,31,,0.25,0.1
Reward,MostlyReward,f,1033,7,63,31,,0.25,0.1
Reward,MostlyReward,j,1006,0,0,32,,0.25,0.1
Reward,MostlyReward,f,1098,1,1,32,,0.25,0.1
Punishment,MostlyReward,j,1070,2,2,32,,0.25,0.1
Reward,MostlyReward,f,1059,3,3,32,,0.25,0.1
Reward,MostlyReward,j,1068,4,4,32,,0.25,0.1
Reward,MostlyReward,f,1050,5,5,32,,0.25,0.1
Neutral,MostlyReward,f,1046,6,6,32,,0.25,0.1
Reward,MostlyReward,j,1061,7,7,32,,0.25,0.1
Reward,MostlyPunishment,f,1044,0,8,32,,0.25,0.1
Punishment,MostlyPunishment,f,1042,1,9,32,,0.25,0.1
Punishment,MostlyPunishment,f,1041,2,10,32,,0.25,0.1
Punishment,MostlyPunishment,j,1057,3,11,32,,0.25,0.1
Neutral,MostlyPunishment,f,1040,4,12,32,,0.25,0.1
Punishment,MostlyPunishment,f,1040,5,13,32,,0.25,0.1
Punishment,MostlyPunishment,f,1039,6,14,32,,0.25,0.1
Punishment,MostlyPunishment,j,1056,7,15,32,,0.25,0.1
Punishment,MostlyPunishment,j,1054,0,16,32,,0.25,0.1
Punishment,MostlyPunishment,j,1053,1,17,32,,0.25,0.1
Punishment,MostlyPunishment,j,1051,2,18,32,,0.25,0.1
Neutral,MostlyPunishment,f,1038,3,19,32,,0.25,0.1
Punishment,MostlyPunishment,f,1038,4,20,32,,0.25,0.1
Neutral,MostlyPunishment,j,1050,5,21,32,,0.25,0.1
Punishment,MostlyPunishment,f,1037,6,22,32,,0.25,0.1
Punishment,MostlyPunishment,f,1037,7,23,32,,0.25,0.1
Reward,MostlyReward,f,1037,0,24,32,,0.25,0.1
Reward,MostlyReward,f,1036,1,25,32,,0.25,0.1
Punishment,MostlyReward,f,1036,2,26,32,,0.25,0.1
Reward,MostlyReward,f,1036,3,27,32,,0.25,0.1
Punishment,MostlyReward,f,1036,4,28,32,,0.25,0.1
Reward,MostlyReward,j,1051,5,29,32,,0.25,0.1
Reward,MostlyReward,f,1035,6,30,32,,0.25,0.1
Reward,MostlyReward,f,1035,7,31,32,,0.25,0.1
Punishment,MostlyPunishment,j,1049,0,32,32,,0.25,0.1
Punishment,MostlyPunishment,f,1035,1,33,32,,0.25,0.1
Reward,MostlyPunishment,f,1035,2,34,32,,0.25,0.1
Punishment,MostlyPunishment,j,1048,3,35,32,,0.25,0.1
Reward,MostlyPunishment,f,1035,4,36,32,,0.25,0.1
Punishment,MostlyPunishment,f,1035,5,37,32,,0.25,0.1
Punishment,MostlyPunishment,j,1047,6,38,32,,0.25,0.1
Punishment,MostlyPunishment,f,1034,7,39,32,,0.25,0.1
Reward,MostlyReward,j,1047,0,40,32,,0.25,0.1
Neutral,MostlyReward,f,1034,1,41,32,,0.25,0.1
Reward,MostlyReward,j,1045,2,42,32,,0.25,0.1
Reward,MostlyReward,j,1044,3,43,32,,0.25,0.1
Reward,MostlyReward,f,1034,4,44,32,,0.25,0.1
Reward,MostlyReward,f,1034,5,45,32,,0.25,0.1
Neutral,MostlyReward,f,1034,6,46,32,,0.25,0.1
Reward,MostlyReward,j,1043,7,47,32,,0.25,0.1
Punishment,MostlyPunishment,j,1043,0,48,32,,0.25,0.1
Punishment,MostlyPunishment,f,1034,1,49,32,,0.25,0.1
Reward,MostlyPunishment,j,1042,2,50,32,,0.25,0.1
Punishment,MostlyPunishment,j,1042,3,51,32,,0.25,0.1
Reward,MostlyPunishment,f,1034,4,52,32,,0.25,0.1
Punishment,MostlyPunishment,j,1041,5,53,32,,0.25,0.1
Punishment,MostlyPunishment,f,1034,6,54,32,,0.25,0.1
Punishment,MostlyPunishment,j,1041,7,55,32,,0.25,0.1
Reward,MostlyReward,j,1041,0,56,32,,0.25,0.1
Reward,MostlyReward,f,1033,1,57,32,,0.25,0.1
Punishment,MostlyReward,f,1033,2,58,32,,0.25,0.1
Reward,MostlyReward,j,1040,3,59,32,,0.25,0.1
Punishment,MostlyReward,f,1033,4,60,32,,0.25,0.1
Reward,MostlyReward,f,1033,5,61,32,,0.25,0.1
Reward,MostlyReward,f,1033,6,62,32,,0.25,0.1
Reward,MostlyReward,j,1040,7,63,32,,0.25,0.1
Reward,MostlyReward,f,975,0,0,33,,0.25,0.1
Reward,MostlyReward,f,1165,1,1,33,,0.25,0.1
Punishment,MostlyReward,f,1053,2,2,33,,0.25,0.1
Reward,MostlyReward,f,1050,3,3,33,,0.25,0.1
Reward,MostlyReward,f,1046,4,4,33,,0.25,0.1
Reward,MostlyReward,f,1043,5,5,33,,0.25,0.1
Neutral,MostlyReward,f,1135,6,6,33,,0.25,0.1
Reward,MostlyReward,f,1041,7,7,33,,0.25,0.1
Reward,MostlyPunishment,f,1040,0,8,33,,0.25,0.1
Punishment,MostlyPunishment,f,1107,1,9,33,,0.25,0.1
Punishment,MostlyPunishment,f,1089,2,10,33,,0.25,0.1
Punishment,MostlyPunishment,f,1079,3,11,33,,0.25,0.1
Neutral,MostlyPunishment,f,1039,4,12,33,,0.25,0.1
Punishment,MostlyPunishment,f,1038,5,13,33,,0.25,0.1
Punishment,MostlyPunishment,f,1073,6,14,33,,0.25,0.1
Punishment,MostlyPunishment,f,1038,7,15,33,,0.25,0.1
Punishment,MostlyPunishment,f,1038,0,16,33,,0.25,0.1
Punishment,MostlyPunishment,f,1037,1,17,33,,0.25,0.1
Punishment,MostlyPunishment,f,1037,2,18,33,,0.25,0.1
